"gender","age","counts_pictures","counts_profileVisits","counts_kisses","flirtInterests_chat","flirtInterests_friends","flirtInterests_date","connectedToFacebook","isVIP","isVerified","lang_count","lang_fr","lang_en","lang_de","lang_it","lang_es","lang_pt","countDetails","freshman","hasBirthday","highlighted"
FALSE,24,1,279,24,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0,"false","false","false"
FALSE,23,1,298,13,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.5,"false","false","false"
FALSE,23,2,339,22,"true","true","false","false","false","true",1,"false","false","true","false","false","false",0.689999997615814,"false","false","false"
FALSE,19,4,566,15,"false","false","true","false","false","false",1,"false","false","true","false","false","false",0.5799999833107,"false","false","false"
FALSE,22,1,322,13,"true","true","false","false","false","false",1,"false","false","true","false","false","false",0.5,"true","false","false"
FALSE,19,4,488,17,"true","false","false","false","false","false",1,"true","false","false","false","false","false",0.9200000166893,"false","false","false"
FALSE,19,5,449,31,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0.5,"false","false","false"
FALSE,19,6,3209,119,"false","false","true","false","false","true",1,"false","false","true","false","false","false",1,"false","false","false"
FALSE,23,3,407,8,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.5,"true","false","false"
FALSE,23,3,831,37,"false","true","false","false","false","false",1,"true","false","false","false","false","false",0.230000004172325,"false","false","false"
FALSE,21,7,1188,35,"true","true","false","false","false","true",1,"false","false","true","false","false","false",0.379999995231628,"false","false","false"
FALSE,19,2,410,14,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0.850000023841858,"false","false","false"
FALSE,23,6,1771,67,"false","true","false","false","false","true",1,"false","false","true","false","false","false",0.600000023841858,"false","false","false"
FALSE,22,3,190,13,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0.850000023841858,"true","false","false"
FALSE,25,6,14,0,"true","true","false","false","false","false",1,"false","false","true","false","false","false",0.879999995231628,"true","false","false"
FALSE,25,5,629,21,"true","true","false","false","false","false",1,"false","false","true","false","false","false",0.349999994039536,"false","false","false"
FALSE,22,2,226,1,"false","true","true","false","false","false",1,"false","false","true","false","false","false",0.419999986886978,"true","false","false"
FALSE,23,7,392,10,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0.9200000166893,"false","false","false"
FALSE,24,2,440,31,"true","false","false","false","false","false",1,"true","false","false","false","false","false",0.0399999991059303,"true","false","false"
FALSE,24,3,500,8,"true","false","true","false","false","false",1,"false","false","true","false","false","false",0.810000002384186,"true","false","false"
FALSE,26,2,330,2,"true","true","false","false","false","false",1,"false","false","true","false","false","false",0.769999980926514,"true","false","false"
FALSE,20,1,505,41,"false","true","false","false","false","false",1,"true","false","false","false","false","false",0.310000002384186,"true","false","false"
FALSE,20,4,751,32,"true","false","false","false","false","false",1,"true","false","false","false","false","false",1,"false","false","false"
FALSE,23,9,389,5,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0.46000000834465,"true","false","false"
FALSE,19,1,266,18,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0.230000004172325,"false","false","false"
FALSE,22,3,443,20,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.119999997317791,"true","false","false"
FALSE,23,7,1134,42,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.5799999833107,"true","false","false"
FALSE,24,1,1341,60,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.5799999833107,"true","false","false"
FALSE,19,3,240,12,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0,"false","false","false"
FALSE,26,1,284,88,"false","false","false","false","false","false",1,"true","false","false","false","false","false",0.959999978542328,"true","false","false"
FALSE,26,1,340,10,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.959999978542328,"true","false","false"
FALSE,21,1,297,9,"true","false","true","false","false","false",0,"false","false","false","false","false","false",0,"false","false","false"
FALSE,25,2,158,4,"false","true","true","false","false","false",0,"false","false","false","false","false","false",0,"false","false","false"
FALSE,22,1,569,20,"true","true","false","false","false","false",0,"false","false","false","false","false","false",0,"false","false","false"
FALSE,25,2,379,17,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0.850000023841858,"false","false","false"
FALSE,23,3,590,62,"false","false","false","false","false","false",1,"true","false","false","false","false","false",0,"false","false","false"
FALSE,25,2,254,64,"false","false","false","false","false","false",1,"true","false","false","false","false","false",0.9200000166893,"true","false","false"
FALSE,23,4,678,33,"true","true","true","false","false","true",1,"true","false","false","false","false","false",0.9200000166893,"false","false","false"
FALSE,22,6,451,16,"true","true","false","false","false","false",1,"false","false","true","false","false","false",0.810000002384186,"true","false","false"
FALSE,25,5,264,4,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0.620000004768372,"true","false","false"
FALSE,19,5,1424,84,"false","false","true","false","false","true",1,"false","false","true","false","false","false",0.150000005960464,"false","false","false"
FALSE,24,1,281,9,"true","true","true","false","false","false",1,"false","true","false","false","false","false",0,"false","false","false"
FALSE,19,4,847,38,"true","false","false","false","false","true",1,"false","false","true","false","false","false",0.270000010728836,"false","false","false"
FALSE,26,2,556,15,"true","true","false","false","false","false",1,"false","false","true","false","false","false",0.270000010728836,"true","false","false"
FALSE,20,1,119,2,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0,"true","false","false"
FALSE,19,6,445,53,"false","true","false","false","false","false",1,"true","false","false","false","false","false",0.5799999833107,"true","false","false"
FALSE,19,10,2059,201,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0.9200000166893,"false","false","false"
FALSE,22,6,1490,38,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.5,"false","false","false"
FALSE,24,5,148,3,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0,"false","false","false"
FALSE,24,4,320,26,"true","true","true","false","false","false",1,"true","false","false","false","false","false",1,"true","false","false"
FALSE,22,3,2458,55,"true","true","true","false","false","false",4,"false","true","true","false","true","false",0.540000021457672,"true","false","false"
